Name,id,appearances,goals,wins,losses,clean_sheets,goals_conceded,tackles,tackle_success_%,last_man_tackles,blocked_shots,interceptions,clearances,headed_clearance,clearances_off_line,recoveries,duels_won,duels_lost,successful_50/50s,aerial_battles_won,aerial_battles_lost,own_goals,errors_leading_to_goal,assists,passes,passes_per_match,big_chances_created,crosses,cross_accuracy_%,through_balls,accurate_long_balls,yellow_cards,red_cards,fouls,offsides,headed_goals,goals_with_right_foot,goals_with_left_foot,hit_woodwork,big_chances_missed,freekicks_scored,goals_per_match,penalties_scored,shooting_accuracy_%,shots,shots_on_target,catches,goal_kicks,high_claims,penalties_saved,punches,saves,sweeper_clearances,throw_outs,season
Xherdan Shaqiri,68312.0,129.0,22.0,53.0,44.0,0.0,0.0,77.0,55.0,0.0,55.0,45.0,15.0,8.0,0.0,480.0,351.0,500.0,127.0,18.0,55.0,0.0,0.0,20.0,3438.0,26.65,36.0,577.0,26.0,60.0,188.0,14.0,0.0,90.0,30.0,1.0,3.0,18.0,4.0,10.0,3.0,0.17,0.0,32.0,198.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Samuel Shashoua,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Luke Shaw,106760.0,194.0,2.0,88.0,44.0,54.0,175.0,323.0,72.0,3.0,33.0,190.0,503.0,243.0,0.0,891.0,975.0,776.0,197.0,299.0,227.0,1.0,1.0,13.0,8461.0,43.61,24.0,653.0,24.0,11.0,206.0,39.0,1.0,190.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ryan Shawcross,-1.0,317.0,14.0,97.0,128.0,84.0,410.0,467.0,69.0,20.0,26.0,435.0,2752.0,1225.0,7.0,820.0,1587.0,999.0,47.0,897.0,496.0,6.0,6.0,9.0,7701.0,24.29,3.0,43.0,23.0,0.0,830.0,58.0,5.0,323.0,40.0,8.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ben Sheaf,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jonjo Shelvey,50232.0,244.0,21.0,87.0,98.0,0.0,0.0,297.0,67.0,0.0,116.0,233.0,213.0,77.0,0.0,1288.0,661.0,706.0,154.0,135.0,124.0,0.0,3.0,26.0,10218.0,41.88,34.0,692.0,24.0,69.0,1145.0,40.0,4.0,210.0,12.0,1.0,17.0,3.0,13.0,18.0,1.0,0.09,2.0,30.0,411.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Oliver Shenton,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steve Sidwell,-1.0,200.0,21.0,84.0,68.0,0.0,0.0,561.0,76.0,0.0,57.0,352.0,342.0,115.0,0.0,625.0,981.0,977.0,58.0,187.0,210.0,0.0,2.0,14.0,5972.0,29.86,3.0,77.0,23.0,11.0,471.0,32.0,2.0,338.0,23.0,5.0,13.0,3.0,6.0,8.0,0.0,0.1,1.0,24.0,263.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Gylfi Sigurdsson,55422.0,318.0,67.0,129.0,121.0,0.0,0.0,376.0,67.0,0.0,219.0,316.0,179.0,49.0,0.0,1128.0,927.0,1323.0,211.0,93.0,257.0,0.0,1.0,50.0,8548.0,26.88,72.0,1460.0,26.0,97.0,226.0,22.0,0.0,214.0,16.0,3.0,50.0,14.0,22.0,34.0,7.0,0.21,12.0,37.0,652.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
David Silva,20664.0,309.0,60.0,214.0,50.0,0.0,0.0,380.0,71.0,0.0,188.0,220.0,109.0,20.0,0.0,1436.0,1197.0,1363.0,363.0,116.0,173.0,0.0,0.0,93.0,18801.0,60.84,119.0,955.0,26.0,310.0,455.0,32.0,0.0,252.0,37.0,1.0,9.0,49.0,16.0,55.0,3.0,0.19,0.0,34.0,552.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jack Simpson,222434.0,11.0,0.0,2.0,7.0,1.0,17.0,15.0,53.0,0.0,1.0,11.0,38.0,14.0,0.0,46.0,39.0,30.0,4.0,18.0,12.0,1.0,1.0,0.0,334.0,30.36,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Josh Sims,153379.0,20.0,0.0,5.0,9.0,0.0,0.0,8.0,75.0,0.0,7.0,3.0,2.0,0.0,0.0,38.0,39.0,56.0,15.0,7.0,20.0,0.0,0.0,2.0,187.0,9.35,2.0,12.0,17.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,20.0,0.0,43.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jerome Sinclair,133801.0,11.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Moussa Sissoko,45268.0,263.0,14.0,122.0,92.0,0.0,0.0,304.0,78.0,0.0,56.0,188.0,201.0,122.0,0.0,1400.0,1145.0,1485.0,408.0,260.0,358.0,0.0,1.0,24.0,9333.0,35.49,34.0,472.0,22.0,60.0,298.0,40.0,2.0,301.0,24.0,1.0,12.0,1.0,3.0,18.0,0.0,0.05,0.0,32.0,222.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jiri Skalak,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Islam Slimani,149828.0,40.0,8.0,14.0,19.0,0.0,0.0,14.0,0.0,0.0,5.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,589.0,14.72,2.0,10.0,0.0,0.0,0.0,2.0,0.0,30.0,15.0,5.0,3.0,0.0,2.0,9.0,0.0,0.2,1.0,40.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Chris Smalling,55909.0,219.0,12.0,122.0,56.0,66.0,210.0,283.0,68.0,8.0,32.0,360.0,1287.0,670.0,0.0,897.0,1082.0,629.0,59.0,645.0,324.0,4.0,3.0,2.0,8092.0,36.95,3.0,63.0,35.0,7.0,517.0,18.0,1.0,192.0,14.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Brad Smith,-1.0,10.0,0.0,1.0,7.0,0.0,13.0,16.0,75.0,0.0,2.0,7.0,21.0,5.0,0.0,28.0,31.0,41.0,5.0,2.0,8.0,0.0,0.0,0.0,225.0,22.5,0.0,19.0,21.0,0.0,8.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Robert Snodgrass,18987.0,171.0,26.0,45.0,83.0,0.0,0.0,282.0,72.0,0.0,81.0,107.0,117.0,41.0,0.0,661.0,908.0,1154.0,158.0,167.0,284.0,0.0,0.0,23.0,4851.0,28.37,36.0,1098.0,27.0,36.0,139.0,32.0,0.0,207.0,28.0,2.0,1.0,23.0,7.0,16.0,6.0,0.15,2.0,35.0,254.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rubén Sobrino,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dominic Solanke,154566.0,63.0,4.0,21.0,29.0,0.0,0.0,23.0,0.0,0.0,22.0,12.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,727.0,11.54,5.0,10.0,0.0,0.0,0.0,1.0,0.0,30.0,6.0,1.0,3.0,0.0,3.0,12.0,0.0,0.06,0.0,29.0,65.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Son Heung-Min,85971.0,201.0,72.0,114.0,48.0,0.0,0.0,141.0,0.0,0.0,114.0,71.0,46.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4853.0,24.14,45.0,400.0,0.0,0.0,0.0,4.0,2.0,80.0,113.0,4.0,41.0,27.0,16.0,38.0,1.0,0.36,1.0,44.0,428.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pape Souaré,79228.0,48.0,0.0,18.0,22.0,8.0,57.0,50.0,74.0,0.0,3.0,106.0,147.0,39.0,0.0,236.0,153.0,132.0,21.0,38.0,38.0,1.0,0.0,1.0,1488.0,31.0,7.0,185.0,18.0,0.0,95.0,7.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Harry Souttar,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Julian Speroni,11554.0,93.0,0.0,27.0,46.0,20.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1976.0,21.25,0.0,0.0,0.0,0.0,622.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,801.0,150.0,2.0,19.0,252.0,123.0,167.0,1
Raphael Spiegel,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Konstantinos Stafylidis,-1.0,5.0,0.0,0.0,3.0,0.0,6.0,12.0,50.0,0.0,2.0,5.0,11.0,8.0,1.0,15.0,22.0,13.0,2.0,3.0,2.0,0.0,0.0,0.0,94.0,18.8,0.0,10.0,10.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Junior Stanislas,56872.0,140.0,26.0,36.0,71.0,0.0,0.0,123.0,64.0,0.0,79.0,72.0,76.0,26.0,0.0,462.0,333.0,476.0,99.0,63.0,133.0,0.0,0.0,14.0,3272.0,23.37,20.0,416.0,18.0,34.0,80.0,8.0,0.0,55.0,22.0,1.0,22.0,3.0,11.0,5.0,1.0,0.19,5.0,36.0,247.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Maarten Stekelenburg,10318.0,55.0,0.0,14.0,28.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1241.0,22.56,0.0,0.0,0.0,0.0,356.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,464.0,60.0,2.0,28.0,152.0,24.0,208.0,1
Dale Stephens,40845.0,106.0,1.0,25.0,51.0,0.0,0.0,272.0,63.0,0.0,19.0,175.0,153.0,90.0,0.0,745.0,421.0,464.0,36.0,78.0,77.0,0.0,0.0,5.0,4904.0,46.26,4.0,6.0,17.0,7.0,388.0,21.0,1.0,144.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,9.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dujon Sterling,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jamie Sterry,181397.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steve Cook,56917.0,168.0,10.0,51.0,79.0,33.0,286.0,174.0,57.0,3.0,24.0,308.0,1224.0,693.0,4.0,785.0,920.0,513.0,31.0,646.0,347.0,3.0,6.0,2.0,7386.0,43.96,6.0,32.0,9.0,2.0,629.0,24.0,1.0,88.0,5.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kevin Stewart,-1.0,11.0,0.0,7.0,1.0,0.0,0.0,19.0,74.0,0.0,2.0,15.0,15.0,6.0,0.0,40.0,47.0,29.0,4.0,8.0,5.0,0.0,0.0,0.0,470.0,42.73,0.0,1.0,1.0,0.0,20.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
John Stones,97299.0,184.0,5.0,107.0,42.0,57.0,172.0,199.0,72.0,4.0,11.0,209.0,653.0,365.0,4.0,818.0,739.0,350.0,106.0,367.0,193.0,0.0,8.0,0.0,10602.0,57.62,5.0,19.0,26.0,2.0,644.0,7.0,1.0,52.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Stuart Taylor,-1.0,34.0,0.0,12.0,11.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.0,5.82,0.0,0.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,139.0,10.0,1.0,8.0,42.0,2.0,24.0,1
Daniel Sturridge,40755.0,218.0,76.0,110.0,54.0,0.0,0.0,36.0,0.0,0.0,99.0,45.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3612.0,16.57,23.0,168.0,0.0,0.0,0.0,9.0,1.0,61.0,81.0,14.0,14.0,47.0,18.0,57.0,0.0,0.35,2.0,40.0,540.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mario Suárez,-1.0,15.0,0.0,3.0,8.0,0.0,0.0,21.0,86.0,0.0,3.0,18.0,11.0,5.0,0.0,68.0,45.0,54.0,10.0,9.0,12.0,0.0,0.0,0.0,422.0,28.13,0.0,2.0,2.0,1.0,36.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Isaac Success,-1.0,54.0,2.0,17.0,27.0,0.0,0.0,31.0,0.0,0.0,12.0,10.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,497.0,9.2,4.0,28.0,0.0,0.0,0.0,7.0,0.0,38.0,13.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,41.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Andrew Surman,15237.0,144.0,6.0,38.0,73.0,0.0,0.0,137.0,65.0,0.0,33.0,208.0,218.0,112.0,0.0,685.0,384.0,462.0,53.0,132.0,167.0,0.0,0.0,9.0,6897.0,47.9,3.0,145.0,27.0,27.0,489.0,11.0,1.0,81.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.04,0.0,21.0,106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sam Surridge,217331.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Markus Suttner,43808.0,14.0,0.0,3.0,7.0,4.0,18.0,25.0,60.0,0.0,2.0,12.0,37.0,20.0,0.0,59.0,42.0,36.0,1.0,14.0,13.0,0.0,0.0,0.0,438.0,31.29,0.0,45.0,11.0,1.0,40.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ryan Sweeney,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wojciech Szczesny,-1.0,132.0,0.0,71.0,29.0,48.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2453.0,18.58,0.0,0.0,0.0,0.0,635.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,992.0,167.0,4.0,79.0,355.0,178.0,801.0,1
