assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,position,init_price,team_code,gw,id,total_points,total_points_1,total_points_2,total_points_3,total_points_4
0,0,0,0,0.0,155,85,0,0,0.0,0.0,0,31,0,0,0,0,0,223955,0.0,2.0,0.0,-2706,2787,5493,40,1,0,1.0,39.0,11.0,9,10318,0,0,0,0,0
0,0,0,0,0.0,155,97,0,0,0.0,0.0,0,1,0,0,0,0,0,223149,1.0,2.0,0.0,-1257,1690,2947,40,0,0,1.0,39.0,11.0,10,10318,0,0,0,0,0
0,0,0,0,0.0,155,105,0,0,0.0,0.0,0,36,0,0,0,0,0,222503,1.0,3.0,0.0,-1070,1967,3037,40,1,0,1.0,39.0,11.0,11,10318,0,0,0,0,0
0,0,0,0,0.0,155,113,0,0,0.0,0.0,0,8,0,0,0,0,0,222721,0.0,0.0,0.0,-333,1855,2188,40,0,0,1.0,39.0,11.0,12,10318,0,0,0,0,0
0,0,0,0,0.0,155,124,0,0,0.0,0.0,0,99,0,0,0,0,0,222092,0.0,1.0,0.0,-911,1867,2778,40,1,0,1.0,39.0,11.0,13,10318,0,0,0,0,0
0,0,0,0,0.0,155,137,0,0,0.0,0.0,0,14,0,0,0,0,0,222183,0.0,1.0,0.0,-178,1243,1421,40,0,0,1.0,39.0,11.0,14,10318,0,0,0,0,0
0,0,0,0,0.0,155,149,0,0,0.0,0.0,0,4,0,0,0,0,0,221845,1.0,1.0,0.0,-524,1319,1843,40,1,0,1.0,39.0,11.0,15,10318,0,0,0,0,0
0,0,0,0,0.0,155,156,0,0,0.0,0.0,0,57,0,0,0,0,0,221190,2.0,2.0,0.0,-925,1272,2197,40,1,0,1.0,39.0,11.0,16,10318,0,0,0,0,0
0,0,0,0,0.0,155,166,0,0,0.0,0.0,0,43,0,0,0,0,0,221286,1.0,3.0,0.0,-388,1516,1904,40,0,0,1.0,39.0,11.0,17,10318,0,0,0,0,0
0,0,0,0,0.0,155,175,0,0,0.0,0.0,0,6,0,0,0,0,0,221000,6.0,2.0,0.0,-583,1198,1781,40,1,0,1.0,39.0,11.0,18,10318,0,0,0,0,0
0,0,0,0,0.0,155,182,0,0,0.0,0.0,0,90,0,0,0,0,0,220949,5.0,1.0,0.0,-484,1644,2128,40,0,0,1.0,39.0,11.0,19,10318,0,0,0,0,0
0,0,0,0,0.0,155,191,0,0,0.0,0.0,0,36,0,0,0,0,0,218115,0.0,1.0,0.0,-2740,732,3472,40,0,0,1.0,39.0,11.0,20,10318,0,0,0,0,0
0,0,0,0,0.0,155,205,0,0,0.0,0.0,0,13,0,0,0,0,0,214058,1.0,0.0,0.0,-4279,503,4782,40,1,0,1.0,39.0,11.0,21,10318,0,0,0,0,0
0,0,0,0,0.0,155,216,0,0,0.0,0.0,0,98,0,0,0,0,0,209710,0.0,2.0,0.0,-4733,762,5495,40,1,0,1.0,39.0,11.0,22,10318,0,0,0,0,-999
0,0,0,0,0.0,155,228,0,0,0.0,0.0,0,20,0,0,0,0,0,204015,1.0,2.0,0.0,-5765,598,6363,40,0,0,1.0,39.0,11.0,23,10318,0,0,0,-999,0
0,0,0,0,0.0,155,234,0,0,0.0,0.0,0,97,0,0,0,0,0,201702,1.0,0.0,0.0,-2667,505,3172,40,0,0,1.0,39.0,11.0,24,10318,0,0,-999,0,0
0,0,0,0,0.0,155,246,0,0,0.0,0.0,0,39,0,0,0,0,0,198068,3.0,1.0,0.0,-2827,246,3073,40,1,0,1.0,39.0,11.0,25,10318,0,-999,0,0,0
0,0,0,0,0.0,155,266,0,0,0.0,0.0,0,43,0,0,0,0,0,198068,2.0,0.0,0.0,-2827,246,3073,40,1,0,1.0,39.0,11.0,25,10318,0,-999,0,0,0
0,0,0,0,0.0,155,259,0,0,0.0,0.0,0,57,0,0,0,0,0,196667,0.0,1.0,0.0,-2480,372,2852,40,0,0,1.0,39.0,11.0,26,10318,-999,0,0,0,0
0,0,0,0,0.0,155,272,0,0,0.0,0.0,0,99,0,0,0,0,0,208975,3.0,0.0,0.0,5890,7327,1437,39,0,0,1.0,39.0,11.0,28,10318,0,0,0,0,0
0,0,0,0,0.0,155,284,0,0,0.0,0.0,0,14,0,0,0,0,0,214211,0.0,0.0,0.0,5229,6726,1497,39,1,0,1.0,39.0,11.0,29,10318,0,0,0,0,0
0,0,0,0,0.0,155,299,0,0,0.0,0.0,0,4,0,0,0,0,0,219122,2.0,3.0,0.0,4228,6162,1934,39,0,0,1.0,39.0,11.0,30,10318,0,0,0,0,0
0,0,0,0,0.0,155,304,0,0,0.0,0.0,0,8,0,0,0,0,0,236364,0.0,2.0,0.0,-444,1901,2345,39,1,0,1.0,39.0,11.0,31,10318,0,0,0,0,0
0,0,0,0,0.0,155,320,0,0,0.0,0.0,0,35,0,0,0,0,0,228646,2.0,0.0,0.0,888,3843,2955,39,0,0,1.0,39.0,11.0,32,10318,0,0,0,0,0
0,0,0,0,0.0,155,323,0,0,0.0,0.0,0,3,0,0,0,0,0,219947,0.0,1.0,0.0,-1090,973,2063,39,1,0,1.0,39.0,11.0,33,10318,0,0,0,0,0
0,0,0,0,0.0,155,334,0,0,0.0,0.0,0,54,0,0,0,0,0,214761,0.0,2.0,0.0,-4439,1284,5723,39,0,0,1.0,39.0,11.0,34,10318,0,0,0,0,-999
0,0,0,0,0.0,155,345,0,0,0.0,0.0,0,1,0,0,0,0,0,213860,0.0,4.0,0.0,-1855,1921,3776,39,1,0,1.0,39.0,11.0,35,10318,0,0,0,-999,-999
0,0,0,0,0.0,155,353,0,0,0.0,0.0,0,31,0,0,0,0,0,214325,0.0,0.0,0.0,724,2339,1615,39,0,0,1.0,39.0,11.0,36,10318,0,0,-999,-999,-999
0,0,0,0,0.0,155,365,0,0,0.0,0.0,0,90,0,0,0,0,0,215622,0.0,2.0,0.0,797,2938,2141,39,1,0,1.0,39.0,11.0,37,10318,0,-999,-999,-999,-999
0,0,0,0,0.0,155,379,0,0,0.0,0.0,0,6,0,0,0,0,0,219398,2.0,2.0,0.0,2188,5053,2865,39,0,0,1.0,39.0,11.0,38,10318,-999,-999,-999,-999,-999
0,0,0,0,0.0,149,4,0,0,0.0,0.0,0,31,0,0,0,0,0,471674,0.0,0.0,0.0,0,0,0,40,0,0,1.0,39.0,11.0,1,10318,0,0,0,0,0
0,0,0,0,0.0,149,15,0,0,0.0,0.0,0,57,0,0,0,0,0,545191,0.0,1.0,0.0,10800,27482,16682,40,1,0,1.0,39.0,11.0,2,10318,0,0,0,0,0
0,0,0,0,0.0,149,21,0,0,0.0,0.0,0,7,0,0,0,0,0,569116,0.0,2.0,0.0,8273,28211,19938,40,0,0,1.0,39.0,11.0,3,10318,0,0,0,0,0
0,0,0,0,0.0,149,35,0,0,0.0,0.0,0,39,0,0,0,0,0,594599,2.0,3.0,0.0,11665,29065,17400,40,1,0,1.0,39.0,11.0,4,10318,0,0,0,0,0
0,0,0,0,0.0,149,42,0,0,0.0,0.0,0,91,0,0,0,0,0,623572,1.0,3.0,0.0,17801,32213,14412,40,0,0,1.0,39.0,11.0,5,10318,0,0,0,0,0
0,0,0,0,0.0,149,55,0,0,0.0,0.0,0,49,0,0,0,0,0,635887,2.0,0.0,0.0,8799,17929,9130,40,1,0,1.0,39.0,11.0,6,10318,0,0,0,0,0
0,0,0,0,0.0,149,65,0,0,0.0,0.0,0,43,0,0,0,0,0,641030,3.0,1.0,0.0,2340,13744,11404,40,1,0,1.0,39.0,11.0,7,10318,0,0,0,0,0
0,0,0,0,0.0,149,73,0,0,0.0,0.0,0,90,0,0,0,0,0,637592,0.0,1.0,0.0,-4176,5284,9460,40,0,0,1.0,39.0,11.0,8,10318,0,0,0,0,0
0,0,0,0,0.0,149,85,0,0,0.0,0.0,0,21,0,0,0,0,0,627480,0.0,2.0,0.0,-10518,3576,14094,40,1,0,1.0,39.0,11.0,9,10318,0,0,0,0,0
0,0,0,0,0.0,149,92,0,0,0.0,0.0,0,36,0,0,0,0,0,624038,2.0,3.0,0.0,-4392,1809,6201,40,0,0,1.0,39.0,11.0,10,10318,0,0,0,0,0
0,0,0,0,0.0,149,106,0,0,0.0,0.0,0,6,0,0,0,0,0,620436,1.0,1.0,0.0,-4425,2912,7337,40,1,0,1.0,39.0,11.0,11,10318,0,0,0,0,0
0,0,0,0,0.0,149,118,0,0,0.0,0.0,0,20,0,0,0,0,0,613067,2.0,1.0,0.0,-7285,2222,9507,40,0,0,1.0,39.0,11.0,12,10318,0,0,0,0,0
0,0,0,0,0.0,149,126,0,0,0.0,0.0,0,45,0,0,0,0,0,606508,2.0,0.0,0.0,-7874,3855,11729,40,1,0,1.0,39.0,11.0,13,10318,0,0,0,0,0
0,0,0,0,0.0,149,133,0,0,0.0,0.0,0,13,0,0,0,0,0,604028,1.0,2.0,0.0,-3325,2584,5909,40,0,0,1.0,39.0,11.0,14,10318,0,0,0,0,0
0,0,0,0,0.0,149,149,0,0,0.0,0.0,0,14,0,0,0,0,0,599000,2.0,5.0,0.0,-5136,1171,6307,40,0,0,1.0,39.0,11.0,15,10318,0,0,0,0,0
0,0,0,0,0.0,149,154,0,0,0.0,0.0,0,8,0,0,0,0,0,595105,1.0,3.0,0.0,-4365,1375,5740,40,1,0,1.0,39.0,11.0,16,10318,0,0,0,0,0
0,0,0,0,0.0,149,167,0,0,0.0,0.0,0,1,0,0,0,0,0,591557,1.0,1.0,0.0,-4146,2244,6390,40,0,0,1.0,39.0,11.0,17,10318,0,0,0,0,0
0,0,0,0,0.0,149,174,0,0,0.0,0.0,0,3,0,0,0,0,0,588317,0.0,0.0,0.0,-3359,2118,5477,40,1,0,1.0,39.0,11.0,18,10318,0,0,0,0,0
0,0,0,0,0.0,149,185,0,0,0.0,0.0,0,90,0,0,0,0,0,585922,0.0,1.0,0.0,-3446,1868,5314,40,1,0,1.0,39.0,11.0,19,10318,0,0,0,0,0
0,0,0,0,0.0,149,196,0,0,0.0,0.0,0,4,0,0,0,0,0,584064,2.0,1.0,0.0,-2313,1825,4138,40,0,0,1.0,39.0,11.0,20,10318,0,0,0,0,0
0,0,0,0,0.0,149,205,0,0,0.0,0.0,0,43,0,0,0,0,0,580187,1.0,2.0,0.0,-4345,3698,8043,40,0,0,1.0,39.0,11.0,21,10318,0,0,0,0,0
0,0,0,0,0.0,149,215,0,0,0.0,0.0,0,36,0,0,0,0,0,575745,0.0,1.0,0.0,-4990,4426,9416,40,1,0,1.0,39.0,11.0,22,10318,0,0,0,0,0
0,0,0,0,0.0,149,230,0,0,0.0,0.0,0,21,0,0,0,0,0,568819,1.0,1.0,0.0,-7064,2634,9698,40,0,0,1.0,39.0,11.0,23,10318,0,0,0,0,0
0,0,0,0,0.0,149,233,0,0,0.0,0.0,0,4,0,0,0,0,0,559359,2.0,2.0,0.0,-8395,967,9362,40,1,0,1.0,39.0,11.0,24,10318,0,0,0,0,0
0,0,0,0,0.0,149,249,0,0,0.0,0.0,0,57,0,0,0,0,0,549880,3.0,2.0,0.0,-10618,1075,11693,40,0,0,1.0,39.0,11.0,25,10318,0,0,0,0,0
0,0,0,0,0.0,149,255,0,0,0.0,0.0,0,31,0,0,0,0,0,543545,1.0,3.0,0.0,-6450,764,7214,40,1,0,1.0,39.0,11.0,26,10318,0,0,0,0,0
0,0,0,0,0.0,149,261,0,0,0.0,0.0,0,3,0,0,0,0,0,538492,2.0,3.0,0.0,-5541,694,6235,40,0,0,1.0,39.0,11.0,27,10318,0,0,0,0,0
0,0,0,0,0.0,149,274,0,0,0.0,0.0,0,1,0,0,0,0,0,531058,1.0,1.0,0.0,-6120,519,6639,40,1,0,1.0,39.0,11.0,28,10318,0,0,0,0,0
0,0,0,0,0.0,149,283,0,0,0.0,0.0,0,8,0,0,0,0,0,525762,0.0,4.0,0.0,-6257,452,6709,40,0,0,1.0,39.0,11.0,29,10318,0,0,0,0,0
0,0,0,0,0.0,149,294,0,0,0.0,0.0,0,14,0,0,0,0,0,542263,0.0,0.0,0.0,13260,34737,21477,39,1,0,1.0,39.0,11.0,30,10318,0,0,0,0,0
0,0,0,0,0.0,149,307,0,0,0.0,0.0,0,45,0,0,0,0,0,545556,1.0,0.0,0.0,2207,9798,7591,39,0,0,1.0,39.0,11.0,31,10318,0,0,0,0,0
0,0,0,0,0.0,149,316,0,0,0.0,0.0,0,13,0,0,0,0,0,546854,1.0,2.0,0.0,1429,4443,3014,39,1,0,1.0,39.0,11.0,32,10318,0,0,0,0,0
0,0,0,0,0.0,149,329,0,0,0.0,0.0,0,6,0,0,0,0,0,550857,0.0,1.0,0.0,2123,5718,3595,39,0,0,1.0,39.0,11.0,33,10318,0,0,0,0,0
0,0,0,0,0.0,149,336,0,0,0.0,0.0,0,20,0,0,0,0,0,550247,1.0,1.0,0.0,569,3667,3098,39,1,0,1.0,39.0,11.0,34,10318,0,0,0,0,-999
0,0,0,0,0.0,149,350,0,0,0.0,0.0,0,39,0,0,0,0,0,552544,0.0,3.0,0.0,352,4106,3754,39,0,0,1.0,39.0,11.0,35,10318,0,0,0,-999,-999
0,0,0,0,0.0,149,355,0,0,0.0,0.0,0,7,0,0,0,0,0,554564,1.0,1.0,0.0,-270,3574,3844,39,1,0,1.0,39.0,11.0,36,10318,0,0,-999,-999,-999
0,0,0,0,0.0,149,367,0,0,0.0,0.0,0,49,0,0,0,0,0,553067,1.0,0.0,0.0,-526,3845,4371,39,0,0,1.0,39.0,11.0,37,10318,0,-999,-999,-999,-999
0,0,0,0,0.0,149,375,0,0,0.0,0.0,0,91,0,0,0,0,0,568916,3.0,1.0,0.0,2531,9040,6509,39,1,0,1.0,39.0,11.0,38,10318,-999,-999,-999,-999,-999
0,0,0,0,0.0,537,33,0,0,0.0,0.0,0,3,0,0,0,0,0,0,3.0,2.0,0.0,0,0,0,40,1,0,1.0,40.0,97.0,4,10589,0,0,0,0,0
0,0,0,0,0.0,537,42,0,0,0.0,0.0,0,8,0,0,0,0,0,4388,1.0,4.0,0.0,1984,2642,658,40,0,0,1.0,40.0,97.0,5,10589,0,0,0,0,0
0,0,0,0,0.0,537,54,0,0,0.0,0.0,0,43,0,0,0,0,0,7182,5.0,0.0,0.0,1584,2160,576,40,1,0,1.0,40.0,97.0,6,10589,0,0,0,0,0
0,0,0,0,0.0,537,63,0,0,0.0,0.0,0,90,0,0,0,0,0,8098,2.0,1.0,0.0,441,904,463,40,1,0,1.0,40.0,97.0,7,10589,0,0,0,0,0
0,0,0,0,0.0,537,79,0,0,0.0,0.0,0,6,0,0,0,0,0,8883,0.0,1.0,0.0,507,907,400,40,0,0,1.0,40.0,97.0,8,10589,0,0,0,0,0
0,0,0,0,0.0,537,83,0,0,0.0,0.0,0,54,0,0,0,0,0,9684,2.0,4.0,0.0,620,1114,494,40,1,0,1.0,40.0,97.0,9,10589,0,0,0,0,0
0,0,0,0,0.0,537,96,0,0,0.0,0.0,0,14,0,0,0,0,0,10160,1.0,4.0,0.0,279,645,366,40,0,0,1.0,40.0,97.0,10,10589,0,0,0,0,0
0,0,0,0,0.0,537,103,0,0,0.0,0.0,0,13,0,0,0,0,0,10633,1.0,0.0,0.0,366,769,403,40,1,0,1.0,40.0,97.0,11,10589,0,0,0,0,0
0,0,0,0,0.0,537,112,0,0,0.0,0.0,0,36,0,0,0,0,0,11350,1.0,2.0,0.0,423,731,308,40,1,0,1.0,40.0,97.0,12,10589,0,0,0,0,0
0,0,0,0,0.0,537,124,0,0,0.0,0.0,0,11,0,0,0,0,0,11973,0.0,1.0,0.0,408,742,334,40,0,0,1.0,40.0,97.0,13,10589,0,0,0,0,0
0,0,0,0,0.0,537,132,0,0,0.0,0.0,0,39,0,0,0,0,0,12172,1.0,2.0,0.0,276,480,204,40,1,0,1.0,40.0,97.0,14,10589,0,0,0,0,0
0,0,0,0,0.0,537,147,0,0,0.0,0.0,0,35,0,0,0,0,0,12462,1.0,3.0,0.0,203,429,226,40,0,0,1.0,40.0,97.0,15,10589,0,0,0,0,0
0,0,0,0,0.0,537,154,0,0,0.0,0.0,0,20,0,0,0,0,0,12830,0.0,1.0,0.0,133,404,271,40,1,0,1.0,40.0,97.0,16,10589,0,0,0,0,0
0,0,0,0,0.0,537,169,0,0,0.0,0.0,0,57,0,0,0,0,0,13160,2.0,3.0,0.0,285,571,286,40,0,0,1.0,40.0,97.0,17,10589,0,0,0,0,0
0,0,0,0,0.0,537,173,0,0,0.0,0.0,0,1,0,0,0,0,0,13348,5.0,1.0,0.0,144,409,265,40,1,0,1.0,40.0,97.0,18,10589,0,0,0,0,0
0,0,0,0,0.0,537,183,0,0,0.0,0.0,0,31,0,0,0,0,0,13665,0.0,0.0,0.0,186,472,286,40,0,0,1.0,40.0,97.0,19,10589,0,0,0,0,0
0,0,0,0,0.0,537,195,0,0,0.0,0.0,0,13,0,0,0,0,0,13590,1.0,0.0,0.0,-57,244,301,40,0,0,1.0,40.0,97.0,20,10589,0,0,0,0,0
0,0,0,0,0.0,537,203,0,0,0.0,0.0,0,6,0,0,0,0,0,13305,3.0,0.0,0.0,-293,253,546,40,1,0,1.0,40.0,97.0,21,10589,0,0,0,0,0
0,0,0,0,0.0,537,213,0,0,0.0,0.0,0,97,0,0,0,0,0,13190,0.0,0.0,0.0,-230,371,601,40,1,0,1.0,40.0,97.0,22,10589,0,0,0,0,0
0,0,0,0,0.0,537,227,0,0,0.0,0.0,0,4,0,0,0,0,0,12959,0.0,3.0,0.0,-275,355,630,40,0,0,1.0,40.0,97.0,23,10589,0,0,0,0,0
0,0,0,0,0.0,537,231,0,0,0.0,0.0,0,3,0,0,0,0,0,12852,1.0,2.0,0.0,-155,206,361,40,0,0,1.0,40.0,97.0,24,10589,0,0,0,0,0
0,0,0,0,0.0,537,243,0,0,0.0,0.0,0,98,0,0,0,0,0,12730,0.0,2.0,0.0,-161,98,259,40,1,0,1.0,40.0,97.0,25,10589,0,0,0,0,0
0,0,0,0,0.0,537,257,0,0,0.0,0.0,0,20,0,0,0,0,0,12565,2.0,1.0,0.0,-173,161,334,40,0,0,1.0,40.0,97.0,26,10589,0,0,0,0,-999
0,0,0,0,0.0,537,264,0,0,0.0,0.0,0,57,0,0,0,0,0,12531,5.0,1.0,0.0,-187,155,342,40,1,0,1.0,40.0,97.0,27,10589,0,0,0,-999,0
0,0,0,0,0.0,537,272,0,0,0.0,0.0,0,11,0,0,0,0,0,12382,3.0,0.0,0.0,-63,76,139,40,1,0,1.0,40.0,97.0,28,10589,0,0,-999,0,-999
0,0,0,0,0.0,537,290,0,0,0.0,0.0,0,39,0,0,0,0,0,12310,0.0,2.0,0.0,-75,80,155,40,0,0,1.0,40.0,97.0,29,10589,0,-999,0,-999,0
0,0,0,0,0.0,537,292,0,0,0.0,0.0,0,35,0,0,0,0,0,12245,0.0,2.0,0.0,-83,71,154,40,1,0,1.0,40.0,97.0,30,10589,-999,0,-999,0,0
0,0,0,0,0.0,537,314,0,0,0.0,0.0,0,8,0,0,0,0,0,12131,2.0,1.0,0.0,-73,175,248,40,1,0,1.0,40.0,97.0,32,10589,-999,0,0,0,0
0,0,0,0,0.0,537,325,0,0,0.0,0.0,0,43,0,0,0,0,0,12131,0.0,2.0,0.0,-73,175,248,40,0,0,1.0,40.0,97.0,32,10589,-999,0,0,0,0
0,0,0,0,0.0,537,332,0,0,0.0,0.0,0,90,0,0,0,0,0,11792,0.0,2.0,0.0,-243,83,326,40,0,0,1.0,40.0,97.0,34,10589,0,0,0,0,-999
0,0,0,0,0.0,537,302,0,0,0.0,0.0,0,36,0,0,0,0,0,11792,2.0,0.0,0.0,-243,83,326,40,0,0,1.0,40.0,97.0,34,10589,0,0,0,0,-999
0,0,0,0,0.0,537,343,0,0,0.0,0.0,0,14,0,0,0,0,0,11669,2.0,0.0,0.0,-127,86,213,40,1,0,1.0,40.0,97.0,35,10589,0,0,0,-999,-999
0,0,0,0,0.0,537,354,0,0,0.0,0.0,0,54,0,0,0,0,0,11668,0.0,1.0,0.0,-19,96,115,40,0,0,1.0,40.0,97.0,36,10589,0,0,-999,-999,-999
0,0,0,0,0.0,537,363,0,0,0.0,0.0,0,31,0,0,0,0,0,11680,3.0,2.0,0.0,-10,131,141,40,1,0,1.0,40.0,97.0,37,10589,0,-999,-999,-999,-999
0,0,0,0,0.0,537,377,0,0,0.0,0.0,0,1,0,0,0,0,0,11620,2.0,0.0,0.0,-54,133,187,40,0,0,1.0,40.0,97.0,38,10589,-999,-999,-999,-999,-999
0,0,0,0,0.0,81,8,0,0,0.0,0.0,0,20,0,0,0,0,0,3473,0.0,0.0,0.0,0,0,0,50,0,0,3.0,47.0,90.0,1,12813,0,0,0,0,0
0,0,0,0,0.0,81,12,0,0,0.0,0.0,0,57,0,0,0,0,0,3480,3.0,1.0,0.0,-438,109,547,50,1,0,3.0,47.0,90.0,2,12813,0,0,0,0,0
0,0,0,0,0.0,81,23,0,0,0.0,0.0,0,54,0,0,0,0,0,3125,2.0,4.0,0.0,-478,80,558,49,0,0,3.0,47.0,90.0,3,12813,0,0,0,0,0
0,0,0,0,0.0,81,32,0,0,0.0,0.0,0,1,0,0,0,0,0,2787,2.0,0.0,0.0,-455,72,527,49,1,0,3.0,47.0,90.0,4,12813,0,0,0,0,0
0,0,0,0,0.0,81,50,0,0,0.0,0.0,0,39,0,0,0,0,0,2369,0.0,1.0,0.0,-459,50,509,49,0,0,3.0,47.0,90.0,5,12813,0,0,0,0,0
0,0,0,0,0.0,81,53,0,0,0.0,0.0,0,98,0,0,0,0,0,2211,0.0,4.0,0.0,-185,31,216,49,1,0,3.0,47.0,90.0,6,12813,0,0,0,0,0
0,0,0,0,0.0,81,63,0,0,0.0,0.0,0,99,0,0,0,0,0,2128,2.0,1.0,0.0,-117,26,143,48,0,0,3.0,47.0,90.0,7,12813,0,0,0,0,0
0,0,0,0,0.0,81,72,0,0,0.0,0.0,0,97,0,0,0,0,0,2089,1.0,1.0,0.0,-57,34,91,48,1,0,3.0,47.0,90.0,8,12813,0,0,0,0,0
0,0,0,0,0.0,81,87,0,0,0.0,0.0,0,43,0,0,0,0,0,1964,0.0,5.0,0.0,-136,28,164,48,0,0,3.0,47.0,90.0,9,12813,0,0,0,0,0
0,0,0,0,0.0,81,92,0,0,0.0,0.0,0,8,0,0,0,0,0,1910,4.0,0.0,0.0,-69,15,84,48,1,0,3.0,47.0,90.0,10,12813,0,0,0,0,0
0,0,0,0,0.0,81,109,0,0,0.0,0.0,0,35,0,0,0,0,0,1841,2.0,4.0,0.0,-65,19,84,48,0,0,3.0,47.0,90.0,11,12813,0,0,0,0,0
0,0,0,0,0.0,81,116,0,0,0.0,0.0,0,13,0,0,0,0,0,1805,0.0,0.0,0.0,-40,19,59,48,0,0,3.0,47.0,90.0,12,12813,0,0,0,0,0
0,0,0,0,0.0,81,123,0,0,0.0,0.0,0,4,0,0,0,0,0,1783,2.0,1.0,0.0,-25,17,42,48,1,0,3.0,47.0,90.0,13,12813,0,0,0,0,0
0,0,0,0,0.0,81,134,0,0,0.0,0.0,0,31,0,0,0,0,0,1770,0.0,2.0,0.0,-16,10,26,48,0,0,3.0,47.0,90.0,14,12813,0,0,0,0,0
0,0,0,0,0.0,81,143,0,0,0.0,0.0,0,14,0,0,0,0,0,1762,3.0,1.0,0.0,-10,9,19,48,1,0,3.0,47.0,90.0,15,12813,0,0,0,0,0
0,0,0,0,0.0,81,153,0,0,0.0,0.0,0,36,0,0,0,0,0,1748,0.0,1.0,0.0,-12,17,29,48,1,0,3.0,47.0,90.0,16,12813,0,0,0,0,0
0,0,0,0,0.0,81,168,0,0,0.0,0.0,0,6,0,0,0,0,0,1736,0.0,1.0,0.0,-17,16,33,48,0,0,3.0,47.0,90.0,17,12813,0,0,0,0,0
0,0,0,0,0.0,81,171,0,0,0.0,0.0,0,3,0,0,0,0,0,1715,1.0,3.0,0.0,-25,14,39,48,0,0,3.0,47.0,90.0,18,12813,0,0,0,0,0
0,0,0,0,0.0,81,182,0,0,0.0,0.0,0,11,0,0,0,0,0,1710,5.0,1.0,0.0,-8,14,22,48,1,0,3.0,47.0,90.0,19,12813,0,0,0,0,0
0,0,0,0,0.0,81,192,0,0,0.0,0.0,0,35,0,0,0,0,0,1695,0.0,2.0,0.0,-18,13,31,48,1,0,3.0,47.0,90.0,20,12813,0,0,0,0,0
0,0,0,0,0.0,81,206,0,0,0.0,0.0,0,97,0,0,0,0,0,1683,2.0,1.0,0.0,-13,12,25,48,0,0,3.0,47.0,90.0,21,12813,0,0,0,0,0
0,0,0,0,0.0,81,212,0,0,0.0,0.0,0,54,0,0,0,0,0,1656,1.0,2.0,0.0,-32,22,54,48,1,0,3.0,47.0,90.0,22,12813,0,0,0,0,0
0,0,0,0,0.0,81,229,0,0,0.0,0.0,0,57,0,0,0,0,0,1644,0.0,0.0,0.0,-15,22,37,48,0,0,3.0,47.0,90.0,23,12813,0,0,0,0,0
0,0,0,0,0.0,81,235,0,0,0.0,0.0,0,1,0,0,0,0,0,1642,2.0,2.0,0.0,-6,17,23,48,0,0,3.0,47.0,90.0,24,12813,0,0,0,0,0
0,0,0,0,0.0,81,242,0,0,0.0,0.0,0,20,0,0,0,0,0,1643,1.0,1.0,0.0,-1,13,14,48,1,0,3.0,47.0,90.0,25,12813,0,0,0,0,0
0,0,0,0,0.0,81,251,0,0,0.0,0.0,0,36,0,0,0,0,0,1641,3.0,1.0,0.0,-2,25,27,48,0,0,3.0,47.0,90.0,26,12813,0,0,0,0,0
0,0,0,0,0.0,81,263,0,0,0.0,0.0,0,6,0,0,0,0,0,1636,1.0,2.0,0.0,-8,16,24,47,1,0,3.0,47.0,90.0,27,12813,0,0,0,0,0
0,0,0,0,0.0,81,279,0,0,0.0,0.0,0,4,0,0,0,0,0,1639,0.0,2.0,0.0,3,8,5,47,0,0,3.0,47.0,90.0,28,12813,0,0,0,0,0
0,0,0,0,0.0,81,283,0,0,0.0,0.0,0,31,0,0,0,0,0,1638,3.0,1.0,0.0,-2,10,12,47,1,0,3.0,47.0,90.0,29,12813,0,0,0,0,0
0,0,0,0,0.0,81,297,0,0,0.0,0.0,0,14,0,0,0,0,0,1647,2.0,4.0,0.0,6,21,15,47,0,0,3.0,47.0,90.0,30,12813,0,0,0,0,0
0,0,0,0,0.0,81,303,0,0,0.0,0.0,0,13,0,0,0,0,0,1643,2.0,1.0,0.0,-8,10,18,47,1,0,3.0,47.0,90.0,31,12813,0,0,0,0,0
0,0,0,0,0.0,81,313,0,0,0.0,0.0,0,39,0,0,0,0,0,1645,0.0,2.0,0.0,-2,21,23,47,1,0,3.0,47.0,90.0,32,12813,0,0,0,0,0
0,0,0,0,0.0,81,321,0,0,0.0,0.0,0,98,0,0,0,0,0,1736,3.0,1.0,0.0,94,121,27,47,0,0,3.0,47.0,90.0,33,12813,0,0,0,0,0
0,0,0,0,0.0,81,332,0,0,0.0,0.0,0,99,0,0,0,0,0,1671,0.0,2.0,0.0,-69,23,92,47,1,0,3.0,47.0,90.0,34,12813,0,0,0,0,-999
0,0,0,0,0.0,81,344,0,0,0.0,0.0,0,8,0,0,0,0,0,1658,2.0,2.0,0.0,-12,9,21,47,0,0,3.0,47.0,90.0,35,12813,0,0,0,-999,-999
0,0,0,0,0.0,81,352,0,0,0.0,0.0,0,43,0,0,0,0,0,1662,1.0,0.0,0.0,1,12,11,47,1,0,3.0,47.0,90.0,36,12813,0,0,-999,-999,-999
0,0,0,0,0.0,81,365,0,0,0.0,0.0,0,11,0,0,0,0,0,1663,0.0,2.0,0.0,1,20,19,47,0,0,3.0,47.0,90.0,37,12813,0,-999,-999,-999,-999
